animal_id,created,note,session_id,is_deleted,is_alert
7358,2020-03-10 14:08:00.664,"New Tag: 18125A",472,0,0
7359,2020-03-10 14:09:10.683,"New Tag: 18125B",472,0,0
7360,2020-03-10 14:11:12.060,"New Tag: 18206S",472,0,0
7361,2020-03-10 14:14:57.544,"New Tag: 16125A",472,0,0
7362,2020-03-10 14:16:02.567,"New Tag: 16125B",472,0,0
7363,2020-03-10 14:18:25.248,"New Tag: 16205S",472,0,0
7364,2020-03-10 14:20:56.788,"New Tag: 16192S",472,0,0
7365,2020-03-10 14:24:35.748,"New Tag: 17285C",472,0,0
7366,2020-03-10 14:27:08.093,"New Tag: 17285D",472,0,0
7367,2020-03-10 14:28:17.155,"New Tag: 17285E",472,0,0
2310,2020-02-21 12:24:14.000,"cull -no milk",472,0,0
6874,2020-03-11 09:37:05.378,"Died 3/11/20 FTT pnumonia Q",474,0,0
7195,2020-03-11 09:39:00.857,Pnuemonia,474,0,0
7368,2020-03-12 10:30:38.797,"New Tag: 17297S",472,0,0
7369,2020-03-12 10:33:18.644,"New Tag: 18111A",472,0,0
7370,2020-03-12 10:34:36.335,"New Tag: 18111B",472,0,0
7358,2020-03-12 10:40:38.177,"Previous Tag: 18125A",472,0,0
7358,2020-03-12 10:40:38.510,"New Tag: 18102BG",472,0,0
7371,2020-03-12 10:42:42.888,"New Tag: 18102A",472,0,0
7372,2020-03-12 10:46:17.325,"New Tag: 16160A",472,0,0
7373,2020-03-12 10:47:47.461,"New Tag: 16160B",472,0,0
7374,2020-03-12 11:12:35.113,"New Tag: 18207A",472,0,0
7367,2020-03-12 11:16:05.157,"Previous Tag: 17285E",472,0,0
7367,2020-03-12 11:16:05.440,"New Tag: 18207BG",472,0,0
6616,2020-03-13 08:53:20.135,"Clostridial infct 3/13/20",474,0,0
7375,2020-03-13 09:30:01.859,"New Tag: 15035A",472,0,0
7376,2020-03-13 09:35:15.286,"New Tag: 15035B",472,0,0
7377,2020-03-13 09:36:38.512,"New Tag: 18267A",472,0,0
7378,2020-03-13 09:39:02.464,"New Tag: 18267B",472,0,0
2505,2020-03-13 09:42:55.550,"Previous EID: 964001009986769",472,0,0
2505,2020-03-13 09:42:55.777,"New EID: 964001027783836",472,0,0
7379,2020-03-13 09:46:45.193,"New Tag: 11038S",472,0,0
7380,2020-03-13 09:50:05.986,"New Tag: 17270C",472,0,0
7381,2020-03-13 09:53:17.936,"New Tag: 17270E",472,0,0
7382,2020-03-13 09:57:58.256,"New Tag: 17270D",472,0,0
7383,2020-03-13 10:00:30.519,"New Tag: 16086A",472,0,0
7384,2020-03-13 10:01:42.751,"New Tag: 16086B",472,0,0
7204,2020-03-03 12:42:08.000,"bad eyes do not breed",472,0,0
2909,2020-03-03 12:40:39.000,"bad eyes",472,0,0
3517,2020-02-22 16:40:04.000,"babys with bad eyes",472,0,1
6653,2020-02-22 16:41:22.000,"bad eyes",472,0,0
6654,2020-02-22 16:45:42.000,"sis with bad eye",472,0,0
2883,2020-02-25 14:36:33.000,"kid with bad eye",472,0,0
6759,2020-02-25 14:29:59.000,"sis with bad eye",472,0,0
6760,2020-02-25 14:26:41.000,"very bad eye",472,0,0
3672,2020-02-25 14:37:37.000,"kid wirh bad eye",472,0,1
6711,2020-02-25 14:28:23.000,"sis wirh bad eye",472,0,0
6712,2020-02-25 14:28:29.000,"bad eye",472,0,0
2357,2020-02-25 14:36:20.000,"kid with bad eye",472,0,1
6765,2020-02-25 14:28:35.000,"bro with bad eye",472,0,0
6766,2020-02-25 14:28:54.000,"bad eye",472,0,0
7159,2020-03-02 12:03:18.000,"bad eye",472,0,1
2892,2020-03-02 11:59:42.000,"kid with bad eye",472,0,1
2382,2020-02-28 16:46:41.000,"kid with bad eye",472,0,0
6971,2020-03-01 15:04:47.000,"sidling with bad eye",472,0,0
6972,2020-03-01 15:04:22.000,"bad eye",472,0,0
3940,2020-03-01 15:13:39.000,"kids with bad eyes",472,0,0
7024,2020-03-01 15:04:40.000,"bad eye",472,0,0
7025,2020-03-01 15:04:57.000,"bad eye",472,0,1
4325,2020-02-27 12:52:08.000,"kid with bad eye",472,0,0
6888,2020-03-01 14:44:31.000,"bad eye",472,0,1
6890,2020-03-01 14:44:19.000,"sib with bad eye",472,0,1
5124,2020-03-01 15:13:37.000,"kid with bad eye",472,0,0
6906,2020-03-01 14:47:38.000,"bad eye",472,0,1
6907,2020-03-01 15:02:12.000,"sib with bad eye",472,0,1
5485,2020-03-03 12:26:31.000,"kid with bad eye",472,0,0
7201,2020-03-03 12:27:25.000,"bad  eye",472,0,0
7202,2020-03-03 12:30:05.000,"sib with bad eye",472,0,1
5083,2020-02-25 13:37:43.000,"kid with bad eye",472,0,1
6793,2020-02-26 14:41:08.000,"bad eye",472,0,0
6794,2020-02-26 14:40:17.000,"sib with bad eye",472,0,0
6624,2020-03-15 10:45:54.505,"Died 3/14/20 FTT SML TRIPLET",474,0,0
7385,2020-03-15 11:07:29.880,"New Tag: 12003A",472,0,0
7385,2020-03-15 11:11:16.577,"Previous EID: 964001027784009",472,0,0
7385,2020-03-15 11:11:16.800,"New EID: 964001027784008",472,0,0
7386,2020-03-15 11:13:12.846,"New Tag: 12003B",472,0,0
7387,2020-03-15 11:16:11.917,"New Tag: 17204S",472,0,0
4956,2020-03-15 11:20:15.198,"Sore right leg",472,0,0
7388,2020-03-15 11:21:07.946,"New Tag: 18177B",472,0,0
7389,2020-03-15 11:24:50.651,"New Tag: 18177A",472,0,0
7390,2020-03-15 11:29:06.783,"New Tag: 18161A",472,0,0
7391,2020-03-15 11:32:18.383,"New Tag: 18161B",472,0,0
7392,2020-03-15 11:34:27.798,"New Tag: 17180A",472,0,0
7393,2020-03-15 11:37:06.303,"New Tag: 17180B",472,0,0
7394,2020-03-15 11:40:27.934,"New Tag: 14126A",472,0,0
7395,2020-03-15 11:42:47.731,"New Tag: 14126B",472,0,0
7396,2020-03-15 11:46:54.130,"New Tag: 11028S",472,0,0
7397,2020-03-15 11:58:59.550,"New Tag: 18300A",472,0,0
7398,2020-03-15 12:01:11.314,"New Tag: 18300B",472,0,0
7399,2020-03-16 11:15:22.341,"New Tag: 16016C",472,0,0
7400,2020-03-16 11:16:54.442,"New Tag: 16016D",472,0,0
7401,2020-03-16 11:18:11.543,"New Tag: 16016E",472,0,0
7402,2020-03-16 11:19:59.098,"New Tag: 17101A",472,0,0
7403,2020-03-16 11:21:36.473,"New Tag: 17101B",472,0,0
7404,2020-03-16 11:23:48.318,"New Tag: 16294A",472,0,0
7405,2020-03-16 11:25:10.112,"New Tag: 16294B",472,0,0
7406,2020-03-16 11:26:41.710,"New Tag: 15087A",472,0,0
7407,2020-03-16 11:28:02.325,"New Tag: 15087B",472,0,0
7408,2020-03-16 11:29:55.305,"New Tag: 12104S",472,0,0
7409,2020-03-16 11:31:30.500,"New Tag: 14093C",472,0,0
7410,2020-03-16 11:32:32.036,"New Tag: 14093D",472,0,0
7411,2020-03-16 11:33:55.064,"New Tag: 14093E",472,0,0
7412,2020-03-16 11:35:30.694,"New Tag: 18067A",472,0,0
7413,2020-03-16 11:36:20.694,"New Tag: 18067B",472,0,0
7414,2020-03-16 11:37:44.158,"New Tag: 15004A",472,0,0
7415,2020-03-16 11:38:50.937,"New Tag: 15004B",472,0,0
7416,2020-03-16 11:40:24.280,"New Tag: 16070A",472,0,0
7417,2020-03-16 11:41:12.719,"New Tag: 16070B",472,0,0
7418,2020-03-16 11:43:04.687,"New Tag: 14009A",472,0,0
7419,2020-03-16 11:44:06.917,"New Tag: 14009B",472,0,0
7420,2020-03-16 11:46:55.630,"New Tag: 17089A",472,0,0
7421,2020-03-16 11:47:20.963,"New Tag: 17089B",472,0,0
7422,2020-03-16 11:49:36.202,"New Tag: 16019A",472,0,0
7423,2020-03-16 11:50:23.419,"New Tag: 16019B",472,0,0
7424,2020-03-16 11:52:17.356,"New Tag: 18047A",472,0,0
7425,2020-03-16 11:52:31.417,"New Tag: 18047B",472,0,0
7426,2020-03-16 11:54:03.651,"New Tag: 17114A",472,0,0
7427,2020-03-16 11:55:00.119,"New Tag: 17114B",472,0,0
7335,2020-03-16 16:28:15.276,"Previous Tag: 18101B",472,0,0
7335,2020-03-16 16:28:15.761,"New Tag: 18010B",472,0,0
3498,2020-03-17 08:39:16.284,"Perforated uterus 3/16/20",474,0,0
4378,2020-03-17 09:31:50.669,"Cull mom",472,0,0
7428,2020-03-17 14:12:37.321,"New Tag: 130110C",472,0,0
7429,2020-03-17 14:14:19.162,"New Tag: 13010D",472,0,0
7429,2020-03-17 14:16:03.392,"Previous Tag: 13010D",472,0,0
7429,2020-03-17 14:16:03.662,"New Tag: 13010E",472,0,0
7428,2020-03-17 14:16:43.297,"Previous Tag: 130110C",472,0,0
7428,2020-03-17 14:16:43.588,"New Tag: 13010C",472,0,0
7430,2020-03-17 14:18:32.963,"New Tag: 13010D",472,0,0
1956,2020-03-17 14:23:33.016,"Previous Tag: 12039",472,0,0
1956,2020-03-17 14:23:33.315,"New Tag: 16277",472,0,0
7431,2020-03-17 14:26:28.716,"New Tag: 16277S",472,0,0
7432,2020-03-17 14:29:44.717,"New Tag: 16068B",472,0,0
7433,2020-03-17 14:31:02.726,"New Tag: 16068A",472,0,0
7434,2020-03-17 14:33:20.853,"New Tag: 17303A",472,0,0
7435,2020-03-17 14:34:42.582,"New Tag: 17303B",472,0,0
7436,2020-03-17 14:37:21.436,"New Tag: 17016A",472,0,0
7437,2020-03-17 14:37:31.699,"New Tag: 17016B",472,0,0
7438,2020-03-17 14:40:17.713,"New Tag: 18159A",472,0,0
7439,2020-03-17 14:42:50.248,"New Tag: 18159B",472,0,0
7440,2020-03-17 14:45:15.441,"New Tag: 18061C",472,0,0
7441,2020-03-17 14:46:02.842,"New Tag: 18061D",472,0,0
7442,2020-03-17 14:47:21.370,"New Tag: 18061E",472,0,0
7443,2020-03-17 14:51:15.425,"New Tag: 14051C",472,0,0
7444,2020-03-17 14:52:27.750,"New Tag: 14051D",472,0,0
7445,2020-03-17 14:53:28.587,"New Tag: 14051E",472,0,0
7446,2020-03-17 15:00:21.481,"New Tag: 16105C",472,0,0
7447,2020-03-17 15:01:32.267,"New Tag: 916105D",472,0,0
7447,2020-03-17 15:01:40.758,"Previous Tag: 916105D",472,0,0
7447,2020-03-17 15:01:41.076,"New Tag: 16105D",472,0,0
7448,2020-03-17 15:02:26.581,"New Tag: 16105E",472,0,0
7449,2020-03-17 15:14:28.792,"New Tag: 16065A",472,0,0
7450,2020-03-17 15:15:59.879,"New Tag: 16065B",472,0,0
7451,2020-03-17 15:18:03.942,"New Tag: 17120A",472,0,0
7452,2020-03-17 15:18:58.182,"New Tag: 17120B",472,0,0
7453,2020-03-17 15:20:35.320,"New Tag: 18185A",472,0,0
7454,2020-03-17 15:21:30.976,"New Tag: 18185B",472,0,0
7455,2020-03-17 15:24:02.620,"New Tag: 18173A",472,0,0
7456,2020-03-17 15:25:10.776,"New Tag: 18173B",472,0,0
7457,2020-03-17 15:33:18.148,"New Tag: 18141A",472,0,0
7458,2020-03-17 15:34:11.424,"New Tag: 18141B",472,0,0
3273,2020-03-17 15:38:29.486,"Previous Tag: 16248",472,0,0
3273,2020-03-17 15:38:29.850,"New Tag: 16284",472,0,0
3593,2020-03-18 10:25:02.864,"Previous Tag: 16258",472,0,0
3593,2020-03-18 10:25:03.341,"New Tag: 16273",472,0,0
7459,2020-03-18 10:32:22.320,"New Tag: 16244A",472,0,0
7460,2020-03-18 10:33:41.149,"New Tag: 16244B",472,0,0
7461,2020-03-18 10:36:37.726,"New Tag: 18043A",472,0,0
7462,2020-03-18 10:37:55.357,"New Tag: 18043B",472,0,0
7463,2020-03-18 10:41:07.907,"New Tag: 12043C",472,0,0
7464,2020-03-18 10:43:02.976,"New Tag: 12043D",472,0,0
7465,2020-03-18 10:44:39.519,"New Tag: 12043E",472,0,0
7466,2020-03-18 10:46:24.441,"New Tag: 18186A",472,0,0
7467,2020-03-18 10:47:30.801,"New Tag: 18186B",472,0,0
7468,2020-03-18 10:52:38.607,"New Tag: 16284A",472,0,0
7469,2020-03-18 10:54:12.804,"New Tag: 16284BG",472,0,0
7470,2020-03-18 10:57:55.594,"New Tag: 16183A",472,0,0
7471,2020-03-18 10:59:22.794,"New Tag: 16183B",472,0,0
7472,2020-03-18 11:01:14.923,"New Tag: 18068A",472,0,0
7473,2020-03-18 11:02:04.086,"New Tag: 18068B",472,0,0
7474,2020-03-19 10:03:21.959,"New Tag: 17281A",472,0,0
7475,2020-03-19 10:04:34.856,"New Tag: 17281B",472,0,0
7476,2020-03-19 10:07:53.388,"New Tag: 17028A",472,0,0
7477,2020-03-19 10:09:11.551,"New Tag: 17028B",472,0,0
7477,2020-03-19 10:11:05.785,"Previous Tag: 17028B",472,0,0
7477,2020-03-19 10:11:06.064,"New Tag: 17028BD",472,0,0
7476,2020-03-19 10:11:18.474,"Previous Tag: 17028A",472,0,0
7476,2020-03-19 10:11:18.747,"New Tag: 17028B",472,0,0
7477,2020-03-19 10:11:57.745,"Previous Tag: 17028BD",472,0,0
7477,2020-03-19 10:11:58.024,"New Tag: 17028A",472,0,0
7478,2020-03-19 10:17:17.379,"New Tag: 14125A",472,0,0
6621,2020-03-19 10:19:01.016,"Previous Tag: 18075B",472,0,0
6621,2020-03-19 10:19:01.333,"New Tag: 14125BG",472,0,0
7479,2020-03-19 10:27:41.295,"New Tag: 18174A",472,0,0
7480,2020-03-19 10:28:39.493,"New Tag: 18174B",472,0,0
7481,2020-03-19 10:35:18.075,"New Tag: 18262S",472,0,0
7482,2020-03-19 10:39:44.364,"New Tag: 16247C",472,0,0
7483,2020-03-19 10:41:03.952,"New Tag: 16247D",472,0,0
7484,2020-03-19 10:42:16.470,"New Tag: 16247E",472,0,0
7484,2020-03-19 10:50:12.798,"Previous Tag: 16247E",472,0,0
7484,2020-03-19 10:50:13.067,"New Tag: 16247ER",472,0,0
7483,2020-03-19 10:50:23.335,"Previous Tag: 16247D",472,0,0
7483,2020-03-19 10:50:23.618,"New Tag: 16247E",472,0,0
7484,2020-03-19 10:50:57.160,"Previous Tag: 16247ER",472,0,0
7484,2020-03-19 10:50:57.430,"New Tag: 16247D",472,0,0
7485,2020-03-19 11:56:39.643,"New Tag: 16077S",472,0,0
7486,2020-03-19 12:00:28.070,"New Tag: 18191C",472,0,0
7487,2020-03-19 12:01:44.815,"New Tag: 18191D",472,0,0
7488,2020-03-19 12:03:07.139,"New Tag: 18191E",472,0,0
7489,2020-03-19 12:12:07.956,"New Tag: 17295A",472,0,0
7490,2020-03-19 12:13:22.153,"New Tag: 17295B",472,0,0
7491,2020-03-19 12:21:13.393,"New Tag: 16147A",472,0,0
7492,2020-03-19 12:22:40.770,"New Tag: 16147B",472,0,0
7493,2020-03-19 12:32:57.367,"New Tag: 14043A",472,0,0
7493,2020-03-19 12:33:56.437,"Previous Tag: 14043A",472,0,0
7493,2020-03-19 12:33:56.734,"New Tag: 14043C",472,0,0
7494,2020-03-19 12:34:17.016,"New Tag: 14043D",472,0,0
7495,2020-03-19 12:35:27.833,"New Tag: 14043E",472,0,0
7496,2020-03-19 12:41:39.549,"New Tag: 13241A",472,0,0
7497,2020-03-19 12:43:06.811,"New Tag: 13241B",472,0,0
7498,2020-03-19 12:48:22.510,"New Tag: 17191A",472,0,0
7499,2020-03-19 12:49:45.232,"New Tag: 17191B",472,0,0
7500,2020-03-19 12:56:44.473,"New Tag: 14089A",472,0,0
7501,2020-03-19 12:59:13.759,"New Tag: 14089BG",472,0,0
7502,2020-03-19 13:03:58.440,"New Tag: 16292A",472,0,0
7503,2020-03-19 13:05:31.651,"New Tag: 16292B",472,0,0
7504,2020-03-19 13:11:02.720,"New Tag: 18261A",472,0,0
7430,2020-03-19 13:12:31.241,"Previous Tag: 13010D",472,0,0
7430,2020-03-19 13:12:31.548,"New Tag: 18261BG",472,0,0
7505,2020-03-20 09:05:40.642,"New Tag: 17086A",472,0,0
7214,2020-03-20 09:09:03.904,"Previous Tag: 17139S",472,0,0
7214,2020-03-20 09:09:04.293,"New Tag: 17139S17086BG",472,0,0
7214,2020-03-20 09:09:14.162,"Previous Tag: 17139S17086BG",472,0,0
7214,2020-03-20 09:09:14.601,"New Tag: 17086BG",472,0,0
7214,2020-03-20 09:10:22.568,F,472,0,0
7214,2020-03-20 09:10:37.999,"Graphed from 17139",472,0,0
7506,2020-03-20 09:14:26.804,"New Tag: 16046A",472,0,0
7507,2020-03-20 09:17:09.268,"New Tag: 16046B",472,0,0
7508,2020-03-20 09:20:03.357,"New Tag: 18120A",472,0,0
7509,2020-03-20 09:23:27.946,"New Tag: 18120B",472,0,0
7510,2020-03-20 09:25:28.287,"New Tag: 16097A",472,0,0
7511,2020-03-20 09:29:11.423,"New Tag: 16097B",472,0,0
7512,2020-03-20 09:33:32.675,"New Tag: 18227A",472,0,0
7513,2020-03-20 09:36:39.874,"New Tag: 18277B",472,0,0
7514,2020-03-20 09:41:32.954,"New Tag: 12071S",472,0,0
7515,2020-03-20 09:44:33.962,"New Tag: 16141A",472,0,0
7516,2020-03-20 09:45:46.244,"New Tag: 16141B",472,0,0
7517,2020-03-20 09:51:04.455,"New Tag: 17027CC",472,0,0
7517,2020-03-20 09:51:09.778,"Previous Tag: 17027CC",472,0,0
7517,2020-03-20 09:51:10.044,"New Tag: 17027C",472,0,0
7518,2020-03-20 09:52:12.175,"New Tag: 17027D",472,0,0
7519,2020-03-20 09:53:57.706,"New Tag: 17027E",472,0,0
2033,2020-03-20 10:01:09.128,"Previous Tag: 13076",472,0,0
2033,2020-03-20 10:01:09.423,"New Tag: 13068",472,0,0
7520,2020-03-20 10:02:00.371,"New Tag: 13068A",472,0,0
7521,2020-03-20 10:02:58.469,"New Tag: 13068B",472,0,0
7402,2020-03-20 10:11:30.794,"Abdominal trauma by dam",474,0,0
7402,2020-03-20 10:13:56.192,"Previous Tag: 17101A",474,0,0
7402,2020-03-20 10:13:56.694,"New Tag: 17101AD",474,0,0
7523,2020-03-21 11:38:28.476,"New Tag: 14106C",472,0,0
7524,2020-03-21 11:41:15.411,"New Tag: 14106D",472,0,0
7525,2020-03-21 11:43:05.935,"New Tag: 14106E",472,0,0
7526,2020-03-21 11:58:15.588,"New Tag: 15023C",472,0,0
7527,2020-03-21 11:59:49.634,"New Tag: 15023D",472,0,0
7528,2020-03-21 12:00:18.774,"New Tag: 15023E",472,0,0
7529,2020-03-21 12:06:10.872,"New Tag: 16034C",472,0,0
7530,2020-03-21 12:07:05.302,"New Tag: 16034D",472,0,0
7531,2020-03-21 12:08:09.551,"New Tag: 16034E",472,0,0
7532,2020-03-21 12:14:58.679,"New Tag: 16044C",472,0,0
7533,2020-03-21 12:17:05.496,"New Tag: 16044D",472,0,0
7534,2020-03-21 12:21:06.406,"New Tag: 16044E",472,0,0
7535,2020-03-21 12:27:42.527,"New Tag: 16273A",472,0,0
7536,2020-03-21 12:30:32.229,"New Tag: 16273B",472,0,0
7537,2020-03-21 13:16:00.074,"New Tag: 18213A",472,0,0
7538,2020-03-21 13:17:40.856,"New Tag: 18213B",472,0,0
7539,2020-03-21 13:36:50.733,"New Tag: 14054A",472,0,0
7540,2020-03-21 13:37:51.977,"New Tag: 14054B",472,0,0
7541,2020-03-21 13:42:33.021,"New Tag: 12096S",472,0,0
2234,2020-03-21 13:46:58.304,"Previous Tag: 14026",472,0,0
2234,2020-03-21 13:46:58.596,"New Tag: 16285",472,0,0
7542,2020-03-21 13:50:48.088,"New Tag: 16285A",472,0,0
7543,2020-03-21 13:51:57.030,"New Tag: 16285B",472,0,0
7544,2020-03-21 14:07:27.089,"New Tag: 17100A",472,0,0
7545,2020-03-21 14:08:55.201,"New Tag: 17100B",472,0,0
3143,2020-03-22 15:22:54.655,"Previous Tag: 15077",472,0,0
3143,2020-03-22 15:22:55.057,"New Tag: 15174",472,0,0
1882,2020-03-22 15:24:40.405,"Previous Tag: 12040",472,0,0
1882,2020-03-22 15:24:40.822,"New Tag: 12003",472,0,0
6852,2020-03-22 15:57:46.778,FTT,474,0,0
6852,2020-03-22 15:58:38.541,"Previous Tag: 18054B",474,0,0
6852,2020-03-22 15:58:39.011,"New Tag: 18054BD",474,0,0
7547,2020-03-23 15:50:25.523,"New Tag: 09011",472,0,0
7548,2020-03-23 15:54:58.608,"New Tag: 16029F",472,0,0
7549,2020-03-23 15:56:33.556,"New Tag: 16029H",472,0,0
7549,2020-03-23 15:58:19.745,"Previous Tag: 16029H",472,0,0
7549,2020-03-23 15:58:20.021,"New Tag: 16029G",472,0,0
7550,2020-03-23 15:58:30.774,"New Tag: 16029H",472,0,0
7551,2020-03-23 15:59:50.753,"New Tag: 16029I",472,0,0
2527,2020-03-23 16:13:44.922,"Previous Tag: 12100",472,0,0
2527,2020-03-23 16:13:45.200,"New Tag: 11022",472,0,0
7552,2020-03-23 16:16:26.111,"New Tag: 11022A",472,0,0
7553,2020-03-23 16:17:36.576,"New Tag: 11022B",472,0,0
7554,2020-03-23 16:20:15.704,"New Tag: 14099A",472,0,0
6029,2020-03-23 16:23:55.287,"Previous Tag: 14099B",472,0,0
6029,2020-03-23 16:23:55.795,"New Tag: 14099BD",472,0,0
7555,2020-03-23 16:24:08.397,"New Tag: 14099B",472,0,0
7556,2020-03-23 16:26:50.450,"New Tag: 17115A",472,0,0
7557,2020-03-23 16:27:56.654,"New Tag: 17115B",472,0,0
7558,2020-03-23 16:39:12.326,"New Tag: 16076A",472,0,0
7559,2020-03-23 16:40:54.147,"New Tag: 16076B",472,0,0
7560,2020-03-23 17:26:31.209,"New Tag: 18236A",472,0,0
7561,2020-03-23 17:27:24.819,"New Tag: 18236B",472,0,0
7562,2020-03-23 17:29:27.755,"New Tag: 17262A",472,0,0
7563,2020-03-23 17:30:27.563,"New Tag: 17262B",472,0,0
7258,2020-03-24 12:47:35.943,"Previous Tag: 17302S",472,0,0
7258,2020-03-24 12:47:36.420,"New Tag: 16168BG",472,0,0
7564,2020-03-24 12:52:15.730,"New Tag: 18259A",472,0,0
7565,2020-03-24 12:53:32.422,"New Tag: 18259BG",472,0,0
4502,2020-03-25 17:08:30.890,"Sores in mouth/no milk/ded kid",473,0,0
4715,2020-03-21 13:14:18.000,"crazy cull",472,0,0
7559,2020-03-25 17:36:56.501,"Died 3/24/20 pnuemonia",474,0,0
4906,2020-03-25 17:50:20.035,"Died 3/21/20 gangreene",474,0,0
6625,2020-03-26 15:45:16.875,"Died 3/21/20 no note as to why",474,0,0
6680,2020-03-26 15:47:11.614,"3/26/20 enlarged heart/ascites",474,0,0
6811,2020-03-26 15:48:07.814,"Died 3/25/20 FTT",474,0,0
7207,2020-03-27 14:57:01.084,"Died 3/26/20 Mom abandon",474,0,0
7207,2020-03-27 14:57:43.766,"Would not take bottle/othermom",474,0,0
7554,2020-03-23 16:19:47.000,"Bad Eyes do not breed",472,0,0
2769,2020-03-27 16:18:06.165,"Baby with bad eyes",472,0,0
6806,2020-03-28 16:17:12.554,"Died 3/28/20 FTT",474,0,0
7566,2020-03-30 13:10:02.868,"New Tag: 16123A",472,0,0
7567,2020-03-30 13:18:11.496,"New Tag: 16123B",472,0,0
7568,2020-03-30 13:27:54.409,"New Tag: 16214A",472,0,0
7569,2020-03-30 13:36:21.963,"New Tag: 16214B",472,0,0
7570,2020-03-30 13:46:54.996,"New Tag: 14105A",472,0,0
7571,2020-03-30 13:49:27.676,"New Tag: 14105B",472,0,0
2778,2020-03-30 13:51:01.470,"Bad udder left side",472,0,0
7061,2020-03-30 14:23:31.390,"Died 3/30/20 FTT",474,0,0
3756,2019-03-18 15:35:50.000,"3/30/20 m0m has no milk",377,0,0
3756,2020-03-05 11:47:32.000,"cull/dead baby abondon other",366,0,0
6812,2020-02-26 14:37:41.000,"robber baby/mom has no milk",472,0,0
6952,2020-03-31 12:55:24.841,"FTT Wouldnot nurse or bottle",474,0,0
6728,2020-03-31 13:06:16.816,"Died 3/31/20 heart defect",474,0,0
2525,2020-03-01 15:11:52.000,"not enough milk for triplets",472,0,1
6941,2020-04-01 15:19:14.441,"Died 3/30/20 FTT",474,1,0
7013,2020-04-01 15:20:20.404,"Malformed jaw not able to suck",474,0,0
7102,2020-04-01 15:22:13.068,"FTT / TWISTED GUT ON NECROPSY",474,0,0
6669,2020-04-01 15:27:18.999,"Died 4/1/20 pnuemonia",474,0,0
6939,2020-04-01 15:28:29.605,"Died 4/1/20 FTT C/D infection",474,0,0
6599,2020-04-01 15:29:26.791,"Died 4/1/20 FTT C/D infecction",474,0,0
7102,2020-04-01 15:30:30.507,"Died 4/1/20 FTT Twisted gut",474,0,0
6941,2020-04-01 15:35:55.005,"Died 3/31/20 FTT",474,1,0
6596,2020-04-02 10:46:52.313,"Died 4/2/20 FTT PNUEMONIA",474,0,0
6938,2020-04-02 10:48:07.382,"Died 4/2/20",474,0,0
6938,2020-04-02 10:48:28.023,"FTT C/D infection",474,0,0
2286,2020-03-17 09:20:11.000,"Cull/no milk",475,0,1
3383,2020-02-28 12:56:23.000,"cull/no milk",472,0,0
6945,2020-04-02 14:40:11.508,"Previous Tag: 18231D",472,0,0
6945,2020-04-02 14:40:13.128,"New Tag: 14110BG",472,0,0
7572,2020-04-02 14:41:10.369,"New Tag: 14110A",472,0,0
7573,2020-04-02 14:46:57.568,"New Tag: 16043A",472,0,0
7574,2020-04-02 14:48:16.378,"New Tag: 16043B",472,0,0
7575,2020-04-02 14:57:17.296,"New Tag: 16264C",472,0,0
7576,2020-04-02 14:58:19.032,"New Tag: 16264D",472,0,0
7577,2020-04-02 15:00:02.157,"New Tag: 16264E",472,0,0
7578,2020-04-02 15:06:38.888,"New Tag: 15050A",472,0,0
7579,2020-04-02 15:07:46.067,"New Tag: 15050B",472,0,0
4588,2020-04-04 17:01:15.604,"Died 4/4/20 peritonitis",474,0,0
6908,2020-04-04 17:04:18.020,"Died 4/4/20 FTT DIARRHEA",474,0,0
6941,2020-04-04 17:04:50.394,"Died 4/4/20 FTT",474,0,0
7301,2020-04-05 12:54:09.066,"died 4/4/20 FTT",474,0,0
3278,2020-04-06 14:51:46.250,"Died 4/6/20 prolapsed uterus",474,0,0
3278,2020-04-06 14:52:10.537,"Followed by perforated uterus",474,0,0
6671,2020-04-06 15:20:45.488,"Died 4/6/20 Clostridial infect",474,0,0
7532,2020-04-06 16:00:42.068,"Died 3/28/20 mom laid on",474,0,0
7580,2020-04-07 15:13:28.604,"New Tag: 15007A",472,0,0
7581,2020-04-07 15:15:14.767,"New Tag: 15007B",472,0,0
7582,2020-04-07 15:20:10.736,"New Tag: 16274A",472,0,0
7583,2020-04-07 15:22:22.862,"New Tag: 16274B",472,0,0
7584,2020-04-07 15:26:31.944,"New Tag: 16239C",472,0,0
7585,2020-04-07 15:28:48.117,"New Tag: 16239D",472,0,0
7586,2020-04-07 15:31:20.311,"New Tag: 16239E",472,0,0
7587,2020-04-07 15:36:46.335,"New Tag: 16295A",472,0,0
7588,2020-04-07 15:39:10.931,"New Tag: 16295B",472,0,0
1886,2020-04-07 15:42:03.793,"Previous EID: 964001009986699",472,0,0
1886,2020-04-07 15:42:04.145,"New EID: 964001027784136",472,0,0
7589,2020-04-07 15:46:30.149,"New Tag: 09030A",472,0,0
7589,2020-04-07 15:48:02.448,"Previous Tag: 09030A",472,0,0
7589,2020-04-07 15:48:02.718,"New Tag: 9030A",472,0,0
7590,2020-04-07 15:48:43.133,"New Tag: 9030B",472,0,0
7591,2020-04-07 16:07:38.841,"New Tag: 16256A",472,0,0
7592,2020-04-07 16:10:49.742,"New Tag: 16256B",472,0,0
7593,2020-04-07 16:13:45.112,"New Tag: 15081C",472,0,0
7594,2020-04-07 16:16:22.388,"New Tag: 15081D",472,0,0
